stimulus,Intensity,Pleasantness,Green,Cucumber,Herbal,Mint,Woody,Pine,Floral,Powdery,Fruity,Citrus,Tropical,Berry,Peach,Sweet,Caramellic,Vanilla,BrownSpice,Smoky,Burnt,Roasted,Grainy,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sour,Fermented,Sulfurous,Garlic.Onion,Earthy,Mushroom,Musty,Ammonia,Fishy,Fecal,Rotten.Decay,Rubber,Phenolic,Animal,Medicinal,Cooling,Sharp,Chlorine,Alcoholic,Plastic,Ozone,Metallic
AL402,5.593333333,5.203333333,1.066666667,0,0.366666667,0.1,0.666666667,0.333333333,0.633333333,0.2,0.933333333,0.3,0.166666667,0.066666667,0,0.433333333,0.066666667,0.133333333,0.166666667,0.1,0.166666667,0.766666667,0.633333333,0.233333333,0.533333333,0.066666667,0,0.266666667,0,0,0,0.466666667,0.3,0,0.033333333,0.233333333,0.166666667,0.6,0.3,0.233333333,0,0.2,0.3,0.133333333,0,0.1,0.133333333,0.3,0.4,0.2,0.166666667,0.233333333,0.166666667
AL409,6.136666667,4.213333333,0.233333333,0.066666667,0.466666667,0,0.6,0,0.566666667,0.1,0.9,0.3,0.133333333,0.166666667,0,1.266666667,0.3,0.433333333,0.233333333,0,0,0.266666667,0.5,0.066666667,0.266666667,0.3,0,0.233333333,0.266666667,0.5,0.233333333,0.233333333,0.166666667,0.033333333,0,0.133333333,0,0.866666667,0.9,0.566666667,0.166666667,0,0.033333333,0,0.366666667,0.366666667,0.1,0.833333333,0.233333333,0.333333333,0.133333333,0.1,0.133333333
AL417,6.163333333,5.656666667,0.4,0,0.733333333,0.6,0.366666667,0.266666667,0.933333333,0.3,1.666666667,0.833333333,0.8,0.3,0.166666667,2.1,0.433333333,0.566666667,0.166666667,0.066666667,0,0.066666667,0.133333333,0,0.2,0.066666667,0.133333333,0.5,0,0,0.133333333,0.2,0.066666667,0,0,0.233333333,0,0.566666667,0.4,0,0,0,0,0,0,0,0.1,0.2,0.166666667,0.1,0,0.233333333,0
AL454,6.4,4.22,0.366666667,0,0.533333333,0.133333333,0.533333333,0.2,0.733333333,0.366666667,0.866666667,0.433333333,0,0,0,1.166666667,0.366666667,0.433333333,0.133333333,0,0,0.166666667,0.333333333,0,0.466666667,0.433333333,0.266666667,0.433333333,0,0.133333333,0.233333333,0.433333333,0.233333333,0,0,0.2,0.066666667,0.933333333,0.8,0.5,0.066666667,0.1,0.2,0.266666667,0.033333333,0.1,0.166666667,1,0.266666667,0.333333333,0.033333333,0,0.133333333
AL520,5.983333333,3.66,0.2,0,0.5,0,0.3,0.066666667,0.466666667,0,0.633333333,0,0,0,0,0.466666667,0.133333333,0.266666667,0.033333333,0,0.066666667,0.3,0.2,0.366666667,0.1,0.133333333,0,0.133333333,0,0,0.133333333,0.366666667,0.066666667,0.5,0.5,0.366666667,0.1,1.2,0.6,1.433333333,0.433333333,0.9,0.133333333,0,0.166666667,0,0.033333333,0.433333333,0.1,0.033333333,0.066666667,0.466666667,0.433333333
AL538,5.6,4.146666667,0.433333333,0,0.3,0.066666667,0.333333333,0,0.8,0.266666667,0.366666667,0.1,0,0.066666667,0,1.066666667,0.333333333,0.233333333,0.233333333,0.1,0.066666667,0.166666667,0.133333333,0.1,0,0,0,0.4,0.3,0.133333333,0.9,1.233333333,0.833333333,0,0.166666667,0.2,0.066666667,1.133333333,0.466666667,0,0.066666667,0.2,0,0,0.533333333,0.1,0,0.733333333,0,0,0,0,0
AL581,5.6,5.153333333,1.633333333,0.166666667,0.7,0.233333333,0.8,0.2,0.333333333,0.233333333,0.2,0.1,0.033333333,0,0,0.466666667,0,0.233333333,0.4,0.066666667,0.066666667,0.633333333,2,0,0.933333333,0,0,0.4,0,0.066666667,0.133333333,0.266666667,0.2,0.066666667,0.033333333,0.266666667,0.1,0.7,0.033333333,0,0,0.033333333,0.233333333,0.033333333,0,0.166666667,0,0.2,0,0.133333333,0.233333333,0,0.266666667
AL612,5.293333333,5.186666667,1.5,0,1.066666667,0.233333333,0.733333333,0.133333333,0.4,0.133333333,0.666666667,0.066666667,0,0,0,0.8,0.066666667,0.166666667,0.1,0.1,0.033333333,0.333333333,0.866666667,0,0.133333333,0,0,0.4,0,0,0,0.266666667,0,0,0,0.266666667,0.1,1,0.1,0.366666667,0,0,0.3,0.2,0,0,0.166666667,0.1,0.466666667,0.033333333,0.4,0.1,0.233333333
AL613,5.74,4.346666667,0.9,0.166666667,1.1,0.266666667,0.6,0.266666667,0.366666667,0.1,0.133333333,0,0,0,0,0.4,0.166666667,0.033333333,0.266666667,0.033333333,0.133333333,0.2,0.933333333,0,0.666666667,0,0,0.833333333,0.133333333,0,0.6,0.733333333,0.5,0.033333333,0,0.133333333,0.133333333,1.6,0.033333333,0.1,0,0.033333333,0.366666667,0.066666667,0.366666667,0.133333333,0.066666667,0.266666667,0.4,0.166666667,0.1,0,0.266666667
AL679,6.09,3.75,0.233333333,0.066666667,0.433333333,0.1,0.366666667,0.333333333,0.366666667,0.066666667,0.333333333,0.933333333,0,0.1,0,0.666666667,0,0.2,0.033333333,0,0.133333333,0,0.133333333,0,0.033333333,0,0,0.166666667,0,0,0,0.4,0.133333333,0.1,0.333333333,0.033333333,0.1,0.766666667,1.166666667,1.166666667,0.2,0.6,0.2,0,0.566666667,0.233333333,0.1,0.666666667,0.4,0.133333333,0.1,0.233333333,0.1
AL694,5.813333333,5.62,0.266666667,0.133333333,0.533333333,0.266666667,0.3,0.433333333,1.066666667,0.066666667,1.566666667,0.8,0.933333333,0.533333333,0.166666667,1.6,0.133333333,0.5,0.233333333,0.133333333,0,0.033333333,0.033333333,0,0.233333333,0.066666667,0,0.4,0,0,0.233333333,0.1,0.366666667,0,0,0.266666667,0,0.5,0.333333333,0,0,0,0.066666667,0.133333333,0,0,0,0.233333333,0.133333333,0.266666667,0.266666667,0.133333333,0
AL705,5.15,5.443333333,0.566666667,0,0.3,0,0.733333333,0.133333333,0.133333333,0.066666667,0.133333333,0,0,0,0,0.333333333,0.166666667,0.1,0.2,0.266666667,0.2,1.066666667,1.633333333,0,1.4,0,0,0.2,0,0,0,0,0,0.033333333,0.033333333,0.633333333,0.066666667,0.966666667,0,0,0,0,0.3,0,0,0.033333333,0.1,0.1,0.366666667,0.066666667,0.366666667,0.4,0.233333333
AL790,5.746666667,5.023333333,0.6,0.1,0.533333333,0,0.5,0.066666667,0.433333333,0.233333333,0.5,0,0.166666667,0.333333333,0,0.6,0.1,0.1,0.2,0.266666667,0.066666667,0.533333333,0.966666667,0.3,0.133333333,0.1,0,0.266666667,0,0,0.266666667,0.2,0.333333333,0.066666667,0.2,0.366666667,0.1,0.8,0,0.1,0,0.466666667,0.266666667,0.333333333,0,0.1,0,0.333333333,0,0.4,0.133333333,0.433333333,0.066666667
AL822,5.426666667,5.486666667,1.566666667,0.033333333,0.8,0,0.433333333,0.433333333,1.133333333,0.166666667,0.633333333,0.933333333,0,0,0,0.866666667,0.066666667,0.2,0,0.033333333,0,0.366666667,0.333333333,0,0.066666667,0,0.066666667,0,0,0,0,0.233333333,0.066666667,0,0.1,0.166666667,0,0.633333333,0.3,0.033333333,0,0,0,0.066666667,0,0.066666667,0.166666667,0.166666667,0.366666667,0,0.1,0.366666667,0.133333333
AL933,5.703333333,4.6,0.4,0,0.566666667,0.133333333,0.233333333,0.133333333,0.933333333,0.1,1.1,1.233333333,0.066666667,0.3,0,1,0.266666667,0.233333333,0,0,0,0.066666667,0.166666667,0,0.2,0.133333333,0,0.333333333,0.066666667,0,0.2,0.566666667,0.433333333,0,0,0.333333333,0.166666667,0.733333333,0.533333333,0,0.2,0.133333333,0.066666667,0.2,0.133333333,0.266666667,0.133333333,0.3,0.233333333,0.266666667,0.3,0.266666667,0.066666667
AL944,5.466666667,5.04,0.833333333,0.166666667,0.7,0.9,0.466666667,0.5,0.433333333,0.033333333,0.266666667,1.066666667,0.133333333,0,0,0.533333333,0.033333333,0.1,0.2,0,0.033333333,0.133333333,0.233333333,0,0.166666667,0.066666667,0,0.1,0,0,0,0.3,0.266666667,0,0,0.233333333,0.133333333,0.666666667,0.633333333,0.333333333,0.2,0.333333333,0.233333333,0,0.1,0.333333333,0.2,0.133333333,0,0.066666667,0.1,0.066666667,0.133333333
AL973,5.793333333,4.47,1.3,0,0.433333333,0.1,0.033333333,0.1,0.4,0.2,0.766666667,0,0.133333333,0,0,0.666666667,0.133333333,0.133333333,0,0,0.066666667,0,0.066666667,0.1,0.5,0,0,0.5,0.133333333,0,0.066666667,0.166666667,0.1,0.166666667,0.033333333,0.433333333,0.1,1.433333333,0.666666667,0.366666667,0.1,0.666666667,0.5,0.366666667,0.533333333,0.166666667,0.066666667,0.333333333,0.133333333,0,0.4,0.233333333,0.433333333
AM064,5.706666667,5.316666667,0.4,0,0.366666667,0.233333333,0.3,0.1,1.133333333,0.4,1.933333333,0.433333333,0.333333333,0.4,0.2,1.666666667,0.266666667,0.433333333,0.066666667,0.233333333,0,0,0.066666667,0.033333333,0.133333333,0,0,0.066666667,0.166666667,0,0.1,0.1,0.033333333,0,0.033333333,0.066666667,0,0.533333333,0.4,0,0,0,0.2,0.133333333,0.133333333,0.033333333,0.133333333,0.166666667,0.066666667,0.733333333,0.7,0.166666667,0
AM104,6.026666667,5.29,0.366666667,0.1,0.566666667,1.233333333,0.5,0.233333333,0.166666667,0.4,0.5,0,0.1,0,0,1.566666667,0.433333333,0.2,0.7,0.233333333,0.366666667,0.5,0,0.166666667,0.1,0.1,0,0,0,0.033333333,0,0.333333333,0.3,0.3,0.533333333,0.066666667,0.033333333,0.566666667,0.066666667,0.1,0.1,0.333333333,0.233333333,0.066666667,0.033333333,0.066666667,0.633333333,0.066666667,0.066666667,0,0,0.133333333,0.166666667
AM131,5.87,5.793333333,0.166666667,0,0.466666667,0,0.266666667,0.033333333,0.733333333,0.166666667,1.233333333,0.1,0.833333333,0.2,0,1.1,0.2,0.133333333,0.133333333,0.066666667,0.1,0.2,0.566666667,0.066666667,0.5,0,0,0.133333333,0.066666667,0,0.3,0.333333333,0.5,0,0,0,0.2,0.266666667,0.033333333,0,0,0.1,0.266666667,0.233333333,0.1,0.1,0,0,0.133333333,0.4,0.4,0.333333333,0.066666667
AM182,4.836666667,5.906666667,0.1,0,0.166666667,0.1,0.066666667,0,0.7,0.1,1.966666667,0.5,0.766666667,0.966666667,0.066666667,1.633333333,0.233333333,0.233333333,0.1,0.066666667,0,0.066666667,0.033333333,0,0,0,0.233333333,0.233333333,0,0.033333333,0,0.133333333,0.1,0,0,0,0,0.3,0,0,0,0,0,0.066666667,0,0.166666667,0.233333333,0.066666667,0.266666667,0.066666667,0.433333333,0.166666667,0.2
AM206,5.456666667,5.763333333,0.2,0,0.4,1.033333333,0.4,0.066666667,0.233333333,0.333333333,1.066666667,0.166666667,0.233333333,0.7,0,1.6,0.7,0.633333333,0.833333333,0,0,0.133333333,0,0.1,0.1,0,0,0.133333333,0,0,0,0.166666667,0.3,0,0,0.066666667,0,0.633333333,0,0,0,0.033333333,0.6,0,0,0.333333333,0.566666667,0.2,0,0.033333333,0.4,0.133333333,0.233333333
AM212,5.266666667,5.016666667,0.3,0,0.433333333,0,0.366666667,0.033333333,0.166666667,0.366666667,0.6,0.333333333,0.233333333,0.366666667,0,1.233333333,0.666666667,0.566666667,0.066666667,0,0,0.066666667,0,0,0.2,0.1,0,0.3,0.333333333,0.033333333,0.533333333,0.233333333,0.3,0,0,0.133333333,0,0.066666667,0.666666667,0,0,0.166666667,0,0,0.133333333,0.133333333,0.233333333,0.333333333,0,0.833333333,0.2,0.266666667,0.166666667
AM286,5.733333333,5.656666667,0.233333333,0,0.233333333,0,0.366666667,0.066666667,0.266666667,0.1,0.366666667,0,0,0.233333333,0,1.7,1.366666667,1.1,0.5,0.1,0,0.266666667,0.8,0.033333333,0.266666667,0.066666667,0.166666667,0.3,0.466666667,0,0.4,0.033333333,0.2,0,0.033333333,0.333333333,0.1,0.6,0.033333333,0,0,0.033333333,0.066666667,0.166666667,0,0.066666667,0.266666667,0.133333333,0,0.233333333,0.266666667,0.166666667,0.066666667
AM414,6.29,5.096666667,0.766666667,0,1.533333333,0.333333333,1.033333333,0.866666667,0.866666667,0.266666667,0.633333333,0.4,0.433333333,0,0.166666667,0.866666667,0.066666667,0.166666667,0.233333333,0,0.033333333,0,0,0,0,0,0,0,0,0,0,0.2,0.433333333,0.066666667,0.333333333,0.4,0.033333333,0.833333333,0.133333333,0,0.1,0.066666667,0.033333333,0.066666667,0.133333333,0.033333333,0.5,0.733333333,0.166666667,0.333333333,0,0.133333333,0.433333333
AM431,5.666666667,5.193333333,0.233333333,0.166666667,0.466666667,0.233333333,0.4,0.066666667,0.2,0,0.933333333,0.3,0.466666667,0.333333333,0,1.2,0,0.233333333,0.1,0.033333333,0,0.4,0.433333333,0.3,0.233333333,0.033333333,0.066666667,0.066666667,0.1,0.1,0.5,0.466666667,0.1,0.233333333,1.533333333,0.266666667,0.066666667,0.566666667,0,0,0,0,0.066666667,0,0,0.133333333,0.166666667,0.2,0,0.066666667,0.1,0,0.3
AM435,6.243333333,5.63,0.4,0,1.1,1.433333333,0.833333333,0.433333333,0.2,0.566666667,0.833333333,0.2,0.166666667,0.066666667,0,1.466666667,0.433333333,0.633333333,0.433333333,0.166666667,0.1,0.2,0,0.066666667,0.166666667,0.066666667,0,0,0,0,0,0.3,0.3,0.2,0.166666667,0.233333333,0,0.733333333,0.033333333,0,0,0,0.533333333,0.066666667,0,0.266666667,0.933333333,0.666666667,0.133333333,0.566666667,0.166666667,0.2,0.166666667
AM456,5.493333333,5.593333333,0.433333333,0,0.366666667,0.1,0.6,0,0.266666667,0.5,0.666666667,0,0.133333333,0.133333333,0.333333333,1.733333333,0.7,0.633333333,0.333333333,0,0.133333333,0.4,0.066666667,0.166666667,0.2,0.3,1.3,1.1,0.4,0.6,0,0,0.066666667,0,0,0,0,0.266666667,0.033333333,0,0,0.066666667,0.133333333,0.1,0,0,0.133333333,0,0.133333333,0.1,0.133333333,0.266666667,0
AM516,5.1,5.273333333,0.266666667,0.066666667,0.633333333,0.4,1.033333333,0.2,1.033333333,0.166666667,1.433333333,0.033333333,0.966666667,0.666666667,0.366666667,1.5,0.2,0.266666667,0.233333333,0.133333333,0,0,0,0,0.066666667,0.133333333,0.1,0.233333333,0,0,0,0.2,0.133333333,0,0,0.2,0.1,0.566666667,0,0,0,0,0,0,0,0.066666667,0.2,0.166666667,0,0,0.166666667,0.066666667,0.133333333
AM518,5.41,5.646666667,0.4,0,0.666666667,1.5,0.633333333,0.433333333,0.333333333,0.4,0.2,0.066666667,0,0,0,1.066666667,0.3,0.566666667,0.1,0.233333333,0.2,0.166666667,0.266666667,0,0.233333333,0,0.1,0.3,0.133333333,0,0,0.133333333,0.2,0,0,0.1,0,0.3,0,0,0,0,0.2,0,0,0.166666667,0.8,0.066666667,0,0.266666667,0.366666667,0.066666667,0.133333333
AM571,5.733333333,6.143333333,0.433333333,0.2,0.7,1.633333333,0.433333333,0.333333333,1.3,0.733333333,0.4,0.1,0,0.066666667,0,0.966666667,0.1,0.233333333,0.2,0,0.033333333,0.166666667,0.166666667,0,0,0,0.033333333,0.066666667,0,0,0,0.066666667,0,0,0,0.133333333,0,0.6,0,0,0,0,0,0,0.133333333,0.7,0.933333333,0.333333333,0.166666667,0.4,0,0.233333333,0.066666667
AM586,4.866666667,5.013333333,0.4,0,0.433333333,0,0.9,0.333333333,0.733333333,0.333333333,0.233333333,0.233333333,0.166666667,0,0,0.933333333,0.3,0.366666667,0.066666667,0,0.1,0.233333333,0.233333333,0.1,0.366666667,0,0.066666667,0.266666667,0.133333333,0,0,0.033333333,0.066666667,0,0,0.266666667,0,0.533333333,0.4,0,0,0,0.166666667,0,0,0.066666667,0.066666667,0.2,0.1,0.633333333,0.266666667,0.066666667,0.166666667
AM654,5.363333333,5.426666667,0.166666667,0.1,0.4,0.7,0.366666667,0.033333333,0,0.133333333,0.366666667,0,0,0,0,0.666666667,0.3,0.3,0.366666667,0,0,0.733333333,1.633333333,0,1.1,0,0.166666667,0.066666667,0,0.266666667,0.033333333,0,0.033333333,0,0,0.366666667,0,0.666666667,0.1,0.2,0,0.033333333,0.233333333,0,0,0.133333333,0.533333333,0,0,0.366666667,0.1,0.2,0.1
AM715,6.53,4.946666667,0.4,0.1,1,0.466666667,0.9,0.266666667,1.2,0.6,0.666666667,0.066666667,0.233333333,0.266666667,0,1.433333333,0.2,0.4,0.366666667,0.333333333,0,0.3,0.1,0.066666667,0,0,0,0.066666667,0,0,0,0.3,0.5,0.3,0.466666667,0.166666667,0.133333333,0.933333333,0.033333333,0,0.033333333,0.233333333,0.566666667,0.1,0.066666667,0,0.166666667,0.1,0.066666667,0.1,0.2,0.166666667,0.333333333
AM792,4.87,5.47,0.033333333,0.1,0.433333333,0,0.7,0.166666667,1.233333333,0.533333333,0.233333333,0.033333333,0.033333333,0.066666667,0.066666667,1.066666667,0.2,0.3,0.933333333,0.3,0.1,0.166666667,0,0,0.1,0.266666667,0.1,0.333333333,0,0,0.066666667,0.133333333,0.033333333,0,0,0.033333333,0.166666667,0.4,0.333333333,0.333333333,0,0,0,0,0,0.366666667,0.133333333,0.4,0.133333333,0.333333333,0.366666667,0.1,0.033333333
AM881,5.753333333,5.96,0.4,0,0.366666667,0,0.566666667,0.1,0.6,0.133333333,0.833333333,0.1,0.6,0.233333333,0.366666667,1.966666667,0.333333333,0.866666667,0,0.1,0,0.1,0.333333333,0.133333333,0,0.166666667,1.466666667,0.9,0.133333333,0.166666667,0,0.066666667,0.033333333,0,0,0,0,0.2,0.033333333,0,0,0,0.066666667,0,0,0.166666667,0.166666667,0.066666667,0,0,0,0.166666667,0
AM911,5.53,5.183333333,0.666666667,0,0.466666667,0.033333333,0.633333333,0.1,0.433333333,0.266666667,0.2,0.066666667,0,0,0,0.633333333,0.133333333,0.133333333,0,0,0.066666667,1.333333333,1.5,0.533333333,0.6,0.066666667,0,0,0,0.2,0.2,0.366666667,0.133333333,0.266666667,0.433333333,0.733333333,0.1,0.6,0.033333333,0,0.033333333,0,0.066666667,0,0.166666667,0.033333333,0.066666667,0.066666667,0.2,0.066666667,0.066666667,0,0.066666667
AM940,6.146666667,4.9,0.4,0.2,0.766666667,0.333333333,0.233333333,0.433333333,0.4,0,0.8,0.133333333,0.633333333,0.333333333,0.133333333,0.9,0.133333333,0.1,0.066666667,0.1,0.2,0.433333333,0,0,0.066666667,0,0,0.1,0.066666667,0,0.133333333,0.533333333,0.166666667,0.166666667,1.1,0.033333333,0,0.566666667,0.066666667,0.033333333,0.066666667,0.266666667,0.3,0,0.066666667,0,0.266666667,0.266666667,0.166666667,0,0,0.166666667,0.2
AM942,4.996666667,5.3,0.2,0,0.333333333,0,0.166666667,0.266666667,0.766666667,0.2,0.666666667,0.233333333,0.2,0.333333333,0.566666667,1.133333333,0.133333333,0.433333333,0.2,0,0,0.066666667,0.233333333,0.1,0.533333333,0.2,0.8,0.9,0,0.266666667,0.033333333,0.066666667,0.133333333,0,0,0.133333333,0.1,0.433333333,0.233333333,0.1,0,0,0,0,0,0.166666667,0.033333333,0.066666667,0,0.233333333,0.233333333,0.233333333,0.066666667
AM966,5.563333333,6.736666667,0.633333333,1.3,0.766666667,1.466666667,0.133333333,0,1.1,0.7,1.033333333,0.066666667,0.966666667,0.233333333,0.1,2.1,0.233333333,0.266666667,0.3,0,0,0,0.166666667,0,0,0,0,0,0.1,0.033333333,0,0.266666667,0.233333333,0,0,0,0.033333333,0.066666667,0,0,0,0,0,0,0,0,0.266666667,0.1,0.133333333,0.2,0,0,0.066666667
AM969,5.946666667,5.103333333,0.366666667,0,0.533333333,0.133333333,0.133333333,0.2,0.333333333,0.4,0.3,0.066666667,0,0,0,0.733333333,0.4,0.3,0.5,0.2,0.166666667,0.7,0.233333333,1.066666667,0.166666667,0.366666667,0,0,0.266666667,0.033333333,1.1,0.266666667,0.3,0.233333333,1.566666667,0.2,0.3,0.466666667,0.033333333,0,0.033333333,0.1,0.1,0,0,0,0.3,0.233333333,0.166666667,0.166666667,0,0,0.033333333
AM990,5.383333333,5.576666667,0.2,0,0.3,0,0.133333333,0.033333333,0.4,0.533333333,2.166666667,0.733333333,0.6,0.933333333,0,2.266666667,0.066666667,0.133333333,0,0,0.066666667,0.066666667,0.066666667,0,0.133333333,0,0.066666667,0.166666667,0.1,0,0.433333333,0.6,0.833333333,0,0,0,0.066666667,0.433333333,0,0,0,0.2,0.166666667,0,0.3,0.133333333,0,0,0,0.066666667,0.1,0,0
AN176,4.623333333,5.666666667,0.766666667,0.266666667,0.4,0.266666667,0.9,0.2,0.5,0.5,0.933333333,0.333333333,0.1,0.266666667,0,1.7,0.5,0.5,0.566666667,0.333333333,0.1,0,0,0,0.133333333,0.1,0,0.433333333,0.133333333,0,0,0.133333333,0.1,0,0,0.133333333,0.066666667,0.466666667,0,0,0,0,0.366666667,0.133333333,0,0.1,0.066666667,0.066666667,0,0.533333333,0.366666667,0,0.1
AN301,4.933333333,5.52,0.133333333,0.4,0.5,0.2,0.733333333,0.133333333,0.633333333,0.9,0.233333333,0.166666667,0,0.066666667,0.066666667,1.4,0.666666667,0.466666667,0.2,0.266666667,0.066666667,0.3,0.133333333,0.266666667,0.1,0.266666667,0,0.266666667,0.333333333,0,0.1,0.5,0.166666667,0.1,0,0.1,0.1,0.266666667,0,0,0,0,0.466666667,0.266666667,0,0.2,0.133333333,0.133333333,0,0.233333333,0.366666667,0.2,0.066666667
AN303,5.443333333,5.82,0.333333333,0,0.9,0.133333333,1.233333333,0.266666667,0.233333333,0.266666667,0.2,0,0,0.133333333,0,0.966666667,0.166666667,0.166666667,0.133333333,0.2,0.1,1.266666667,1.833333333,0.1,1.2,0.066666667,0.066666667,0.2,0.166666667,0.4,0.2,0.033333333,0.066666667,0.1,0.1,0.2,0.033333333,0.266666667,0,0,0,0,0.266666667,0.1,0,0,0,0.133333333,0.166666667,0.233333333,0.433333333,0,0.133333333
AN307,5.463333333,4.676666667,0.3,0,0.5,0.233333333,0.566666667,0,0.333333333,0.366666667,0.733333333,0,0.066666667,0.266666667,0.066666667,1.266666667,0.333333333,0.466666667,0.166666667,0.2,0.1,0.733333333,0.333333333,0.566666667,0.2,0.466666667,0.066666667,0.1,0,0,0.166666667,0.3,0.433333333,0.866666667,0.533333333,0.133333333,0,0.833333333,0,0.233333333,0.066666667,0.8,0,0.166666667,0.233333333,0.233333333,0,0.033333333,0,0,0.033333333,0,0.1
AN368,6.226666667,5.783333333,1.066666667,2.7,0.833333333,0.066666667,0.066666667,0.1,0.166666667,0,0.366666667,0.366666667,0.066666667,0.066666667,0.1,1,0.266666667,0.066666667,0.233333333,0,0,0.1,0.733333333,0.233333333,0.466666667,0.633333333,0,0.6,0,0,0,0.233333333,0.066666667,0.1,0.033333333,0.166666667,0.166666667,0.4,0.066666667,0.066666667,0,0,0,0.3,0,0,0.4,0.133333333,0.266666667,0.033333333,0.3,0.166666667,0.133333333
AN446,5.513333333,4.21,0.533333333,0.166666667,0.766666667,0.433333333,0.366666667,0.266666667,0.233333333,0.333333333,0.566666667,0,0.166666667,0.166666667,0,0.433333333,0.2,0,0.1,0.033333333,0.033333333,0.066666667,0.1,0,0.066666667,0.166666667,0,0.733333333,0,0.033333333,0.2,0.566666667,0.7,0.366666667,0.533333333,0.233333333,0.133333333,1.3,0.1,0.133333333,0,0.133333333,0.233333333,0,0.066666667,0.133333333,0.133333333,0.566666667,0.3,0.266666667,0.1,0.3,0.3
AN561,6.023333333,4.973333333,0.5,0,0.766666667,0,0.566666667,0.233333333,0.5,0,0.633333333,0.033333333,0.233333333,0.2,0,1.133333333,0.366666667,0.433333333,0.433333333,0.133333333,0.133333333,0.633333333,1.8,0.133333333,0.933333333,0.066666667,0.233333333,0.133333333,0,0.366666667,0.1,0.433333333,0.366666667,0.4,0.466666667,0.266666667,0.366666667,0.9,0.033333333,0.133333333,0,0.033333333,0.066666667,0,0.1,0,0.066666667,0.3,0,0.1,0.2,0,0.1
AN873,6.57,7.863333333,0.1,0.1,0.8,0.366666667,0.366666667,0.533333333,0.366666667,0.1,1.366666667,3.766666667,0,0.1,0,2.733333333,0.366666667,0.833333333,2.166666667,0.133333333,0,0.1,0.2,0,0,0,0,0.133333333,0.066666667,0,0,0.466666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033333333,0.133333333,0.2,0.133333333,0.033333333,0,0,0
AN955,5.34,5.193333333,0.366666667,0,0.366666667,0.533333333,0.4,0.2,0.533333333,0.633333333,1.166666667,0.133333333,0.1,0.866666667,0.033333333,2.066666667,0.5,0.333333333,0.366666667,0.166666667,0,0.266666667,0,0.166666667,0.233333333,0,0,0.033333333,0,0,0,0.033333333,0.1,0,0,0,0,0.4,0.2,0,0,0.1,0.033333333,0.166666667,0,0.466666667,0.633333333,0.5,0.1,1.3,0.466666667,0.266666667,0.233333333
AO006,5.58,5.716666667,0.466666667,0.066666667,0.433333333,0.1,0.533333333,0.066666667,0.9,0.566666667,1.7,0,0.633333333,0.533333333,0.5,1.966666667,0.666666667,0.3,0.066666667,0.066666667,0,0.266666667,0.333333333,0,0.133333333,0.4,0.033333333,1.866666667,0.166666667,0.566666667,0.066666667,0.266666667,0.166666667,0.066666667,0,0.033333333,0,0.266666667,0.066666667,0,0,0,0.066666667,0.233333333,0,0.266666667,0.4,0,0.133333333,0.033333333,0.366666667,0.2,0.066666667
AO055,6.213333333,4.03,0.333333333,0,0.7,0.333333333,0.466666667,0.433333333,0.466666667,0.533333333,0.633333333,0,0.166666667,0.266666667,0,1.233333333,0.266666667,0.4,0.366666667,0,0,0.133333333,0.366666667,0.133333333,0.066666667,0.266666667,0.1,0,0.566666667,0.133333333,0.533333333,0.366666667,0.266666667,0.466666667,0.566666667,0,0.266666667,0.433333333,0.133333333,0.1,0.4,1.266666667,0.233333333,0.133333333,0.066666667,0.233333333,0.233333333,0.366666667,0,0.066666667,0.233333333,0.233333333,0
AO060,5.783333333,4.953333333,0.5,0,0.833333333,0.1,1.166666667,0.433333333,0.2,0.366666667,0.266666667,0.033333333,0,0,0,0.6,0.266666667,0.2,0.4,0.3,0.066666667,0.433333333,0.8,0,0.733333333,0,0,0.066666667,0,0,0,0.266666667,0.133333333,0.066666667,0,0.933333333,0,1.366666667,0.233333333,0,0.033333333,0.366666667,0.333333333,0.266666667,0,0.3,0.2,0.166666667,0.233333333,0.2,0.733333333,0.733333333,0
AO074,5.723333333,5.416666667,0.633333333,0,0.8,0.566666667,0.5,0.233333333,0.433333333,0.566666667,0.533333333,0.066666667,0.1,0.233333333,0,1,0.266666667,0.2,0.133333333,0.033333333,0.066666667,1.2,1.933333333,0.133333333,1.066666667,0,0.066666667,0.066666667,0.133333333,0.066666667,0.166666667,0.2,0,0,0,0.433333333,0,0.966666667,0.166666667,0,0,0.133333333,0.1,0.066666667,0,0.366666667,0.1,0.033333333,0.2,0,0.1,0.166666667,0
AO083,5.856666667,5.54,0.4,0,0.6,2.3,0.166666667,0.3,0.333333333,0.1,0.9,0,0.133333333,0.4,0.133333333,1.266666667,0.466666667,0.366666667,0.2,0,0,0.633333333,0.233333333,0.566666667,0,0,0.033333333,0.433333333,0.033333333,0,0,0.2,0.1,0.166666667,1.5,0.066666667,0.1,0.233333333,0.133333333,0,0,0.033333333,0.1,0,0,0.266666667,0.633333333,0.233333333,0.266666667,0,0,0.3,0
